va,vb,job,backend,shots,qtype,qubits,version,time,q_winrate
13,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.833984375
13,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.904296875
13,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.935546875
13,9,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9013671875
13,10,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9150390625
13,11,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8427734375
13,12,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.876953125
1,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.83203125
2,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9501953125
4,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8974609375
3,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8837890625
2,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.83203125
5,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.810546875
6,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8857421875
7,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.896484375
8,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9091796875
4,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8408203125
10,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8583984375
11,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.880859375
12,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.888671875
9,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8671875
6,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9423828125
11,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.892578125
12,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9189453125
9,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.939453125
10,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.91796875
8,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8515625
10,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8583984375
12,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9033203125
9,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.81640625
11,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8720703125
0,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.853515625
1,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.947265625
2,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.822265625
3,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8857421875
4,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9130859375
5,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8857421875
6,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.79296875
7,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.89453125
8,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8671875
9,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.912109375
10,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.904296875
11,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.869140625
12,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.830078125
